region,comuna,titulo,fecha,bajada,link,medio,label,score
Valparaíso,Quintero,"Quintero y Puchuncaví: Casi cinco años después, ""se ha avanzado de manera débil, casi nula"", dice el INDH",2023-02-19,"Han transcurrido más de cuatro años desde que ocurrieron varios episodios de grave contaminación en la zona de Quintero y Puchuncaví,",https://cooperativa.cl/noticias/pais/region-de-valparaiso/quintero-y-puchuncavi-casi-cinco-anos-despues-se-ha-avanzado-de/2023-01-27/180800.html,Cooperativa.cl,conflicto,0.5646442770957947
Valparaíso,Quintero,Por proyecto Maratue: “No construiría 14 mil viviendas donde se compromete la vida de las personas”,2023-08-21,La máxima autoridad regional en entrevista con Interferencia abordó parte de los conflictos socio-ambientales que hoy se disputan en la V,https://interferencia.cl/articulos/por-proyecto-maratue-no-construiria-14-mil-viviendas-donde-se-compromete-la-vida-de-las,Interferencia |,conflicto,0.7400705814361572
Valparaíso,Quintero,Crisis socioambiental: impactos del Complejo Industrial Ventanas en Quintero y Puchuncaví,2018-09-16,[resumen.cl] Las recientes emanaciones que han afectado a la población de la comuna de Quintero han encendido alarmas acerca de la,https://resumen.cl/articulos/crisis-socioambiental-impactos-complejo-industrial-ventanas-quintero-puchuncavi,Resumen.cl,conflicto,0.9646234512329102
Valparaíso,Quintero,Crisis ambiental en Quintero: Corte Suprema acoge recursos de protección y ordena cambiar plan regulador,2019-06-18,"De esta manera, el máximo tribunal de nuestro país respondió a 12 recursos, estableciendo que las autoridades “deberán tomar medidas para",https://www.laizquierdadiario.cl/Crisis-ambiental-en-Quintero-Corte-Suprema-acoge-recursos-de-proteccion-y-ordena-cambiar-plan,La Izquierda Diario Chile,conflicto,0.7322719097137451
Valparaíso,Quintero,Trabajador envenenado en Puchuncaví: “Esto es un genocidio aprobado por el Estado de Chile hace más de 50 años”,2018-09-16,"Por Flavio Araneda Hidalgo / resumen.cl. La crisis ambiental que afecta a las comunas de Quintero y Puchuncaví, en la región de Valparaíso,",https://resumen.cl/articulos/trabajador-envenenado-en-puchuncavi-esto-es-un-genocidio-aprobado-por-el-estado-de-chile-hace-mas-de-50-anos,Resumen.cl,conflicto,0.9545933604240416
Valparaíso,San Antonio,Humedales concentran el 27% de los conflictos socioambientales relacionados a vegetación nativa en la Región de Valparaíso,2024-02-20,"Agua / Mediante el trabajo territorial del Proyecto “Justicia Ambiental, Derechos Humanos y Cambio Climático” de Fundación Terram,",https://www.paiscircular.cl/agua/humedales-concentran-el-27-de-los-conflictos-socioambientales-relacionados-a-vegetacion-nativa-en-la-region-de-valparaiso/,País Circular,conflicto,0.7330806851387024
Valparaíso,San Antonio,"La sobreexplotación del Maipo, el principal río de Chile, lo puede acabar matando",2023-07-21,"El río Maipo está explotado a lo largo de todo su recorrido: en la cordillera, donde nacen las aguas que alimentan a la mitad de la sociedad",https://www.opendemocracy.net/es/sobreexplotacion-rio-maipo-chile-puede-matarlo/,openDemocracy,conflicto,0.6806261539459229
Valparaíso,San Antonio,Superintendente De La Maza inauguró Delegación Provincial San Antonio,2022-07-20,Con esta nueva oficina -ubicada en dependencias de la Municipalidad de El Quisco- la institución cumple con su Estrategia de Priorizar,https://portal.sma.gob.cl/index.php/superintendente-de-la-maza-inauguro-delegacion-provincial-san-antonio/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto,0.5013936758041382
Valparaíso,San Antonio,En el Día mundial de humedales: “Ojos de Mar” de Llolleo ingresa al mapa de conflictos socioambientales del INDH,2021-02-17,Proyecto de expansión portuaria en Llolleo ingresa al mapa de conflictos socioambientales INDH por afectación de humedal.45 months ago,https://www.indh.cl/en-el-dia-mundial-de-humedales-ojos-de-mar-de-llolleo-ingresa-al-mapa-de-conflictos-socioambientales-del-indh/,Instituto Nacional de Derechos Humanos (INDH),conflicto,0.8384049534797668
Valparaíso,San Antonio,Por proyecto Maratue: “No construiría 14 mil viviendas donde se compromete la vida de las personas”,2023-08-21,La máxima autoridad regional en entrevista con Interferencia abordó parte de los conflictos socio-ambientales que hoy se disputan en la V,https://interferencia.cl/articulos/por-proyecto-maratue-no-construiria-14-mil-viviendas-donde-se-compromete-la-vida-de-las,Interferencia |,conflicto,0.7400705814361572
Valparaíso,San Antonio,Expansión del Puerto de San Antonio pone en riesgo el estuario de la desembocadura del río Maipo,2023-06-21,"La ladera sur del río ubicada en la comuna de Santo Domingo es Santuario de la Naturaleza, en cambio, la ladera norte ubicada en San Antonio",https://interferencia.cl/articulos/expansion-del-puerto-de-san-antonio-pone-en-riesgo-el-estuario-de-la-desembocadura-del-rio,Interferencia |,conflicto,0.5301309823989868
Valparaíso,San Antonio,INDH Valparaíso realiza observación en conflicto socioambiental Expansión portuaria en Humedal “Ojos de Mar” de Llolleo,2020-12-18,"Durante esta semana funcionarios y funcionarios del Instituto Nacional de Derechos Humanos (INDH) Sede Regional de Valparaíso,",https://www.indh.cl/indh-valparaiso-realiza-observacion-en-conflicto-socioambiental-expansion-portuaria-en-humedal-ojos-de-mar-de-llolleo/,Instituto Nacional de Derechos Humanos (INDH),conflicto,0.7915948033332825
Valparaíso,San Antonio,La Región de Valparaíso suma 34 conflictos ambientales,2023-04-21,"La mitad corresponde a urbanizaciones y loteos que afectan a la vegetación nativa y casi el 80% involucra a especies vulnerables, según la",https://cooperativa.cl/noticias/pais/region-de-valparaiso/la-region-de-valparaiso-suma-34-conflictos-ambientales/2023-04-01/211623.html,Cooperativa.cl,conflicto,0.8957610130310059
Valparaíso,San Antonio,Alcalde electo de San Antonio se reunió con el MOP para tratar el conflicto del estadio,2024-10-21,"Tal como lo confirmó la semana pasada, el alcalde electo de San Antonio, Omar Vera, ayer se reunió con autoridades del Ministerio de Obras",https://www.soychile.cl/san-antonio/sociedad/2024/11/13/884102/alcalde-san-antonio-reunion-mop.html,soychile.cl,conflicto,0.7128394246101379
Valparaíso,San Antonio,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-12-18,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,conflicto,0.8217399716377258
Valparaíso,San Antonio,Las razones tras las decenas de reclamaciones interpuestas contra declaratorias de humedales urbanos,2023-04-21,"Medio Ambiente / Desde que en enero de 2020 entró en vigor la Ley 21.202, el Ministerio de Medio Ambiente ha reconocido para su protección",https://www.paiscircular.cl/medio-ambiente/las-razones-tras-las-decenas-de-reclamaciones-interpuestas-contra-declaratorias-de-humedales-urbanos/,País Circular,conflicto,0.5069032311439514
Valparaíso,San Antonio,Putaendo declara empresa non grata a Minera Vizcachitas,2022-12-20,"Tiempo de lectura aprox: 3 minutos, 54 segundos. Decenas de organizaciones sociales y territoriales de Putaendo, en la provincia de San",https://www.elclarin.cl/2022/12/12/putaendo-declara-empresa-non-grata-a-minera-vizcachitas/,El Clarin de Chile,conflicto,0.7560368180274963
Valparaíso,San Antonio,"Habitantes de Laguna Verde, Quintay y Placilla protestaron en pasarela sobre la Ruta 68",2021-02-17,"Este viernes 12 de febrero, vecinos de Laguna Verde, Placilla y Quintay instalaron pancartas en la Ruta 68 -tanto en la carretera como sobre",https://www.elciudadano.com/actualidad/habitantes-de-laguna-verde-quintay-y-placilla-protestaron-en-pasarela-sobre-la-ruta-68/02/13/,elciudadano.com,conflicto,0.665522575378418
Valparaíso,San Antonio,Sepa los horarios de buses desde y hasta San Antonio por el “Día del Joven Combatiente”,2017-04-16,"Las últimas salidas de Valparaíso, Santiago y Melipilla se adelantarán para evitar desmanes por posibles atentados en la jornada de esta no.91 months ago",https://www.soychile.cl/San-Antonio/Sociedad/2017/03/29/454850/Sepa-los-horarios-de-buses-desde-y-hasta-San-Antonio-por-el-Dia-del-Joven-Combatiente.aspx,soychile.cl,conflicto,0.8477427959442139
Valparaíso,San Antonio,"Manuel Riesco: “En San Antonio, el pueblo tiene los mismos problemas que tiene todo el país”",2017-07-16,"En su visita por la provincia, el precandidato comunista al Senado por la Región de Valparaíso expuso algunas de sus posturas y propuestas",https://www.soychile.cl/San-Antonio/Politica/2017/07/07/474379/Manuel-Riesco-En-San-Antonio-el-pueblo-tiene-los-mismos-problemas-que-tiene-todo-el-pais.aspx,soychile.cl,conflicto,0.9093137979507446
Valparaíso,San Esteban,Humedales concentran el 27% de los conflictos socioambientales relacionados a vegetación nativa en la Región de Valparaíso,2024-02-20,"Mediante el trabajo territorial del Proyecto “Justicia Ambiental, Derechos Humanos y Cambio Climático” de Fundación Terram, financiado por",https://laliguanoticias.cl/2024/02/08/humedales-concentran-el-27-de-los-conflictos-socioambientales-relacionados-a-vegetacion-nativa-en-la-region-de-valparaiso/,laliguanoticias.cl,conflicto,0.7330806851387024
Valparaíso,San Felipe,Los incumplimientos ambientales de la minera que amenaza al Valle del Aconcagua y el silencio de la SMA,2024-05-21,"En 2018 la comunidad del Parque Andino Juncal denunció a Nutrex SpA, minera norteamericana que en el marco del denominado proyecto de",https://interferencia.cl/articulos/los-incumplimientos-ambientales-de-la-minera-que-amenaza-al-valle-del-aconcagua-y-el,Interferencia |,conflicto,0.9485111236572266
Valparaíso,San Felipe,Humedales concentran el 27% de los conflictos socioambientales relacionados a vegetación nativa en la Región de Valparaíso,2024-02-20,"Mediante el trabajo territorial del Proyecto “Justicia Ambiental, Derechos Humanos y Cambio Climático” de Fundación Terram, financiado por",https://laliguanoticias.cl/2024/02/08/humedales-concentran-el-27-de-los-conflictos-socioambientales-relacionados-a-vegetacion-nativa-en-la-region-de-valparaiso/,laliguanoticias.cl,conflicto,0.7330806851387024
Valparaíso,San Felipe,"Tribunal Ambiental de Santiago condenó a la empresa Minera Jorge González Ite E.I.R.L, y otros a reparar el daño ambiental causado en la ensenada El Asiento en la comuna de San Felipe | Tribunal Ambiental",2021-03-19,El Segundo Tribunal Ambiental acogió la demanda por reparación de daño ambiental presentada por la Municipalidad de San Felipe en contra de,https://tribunalambiental.cl/tribunal-ambiental-de-santiago-condeno-a-la-empresa-minera-jorge-gonzalez-ite-e-i-r-l-y-otros-a-reparar-el-dano-ambiental-causado-en-la-ensenada-el-asiento-en-la-comuna-de-san-felipe/,Tribunal Ambiental |,conflicto,0.5936007499694824
Valparaíso,San Felipe,"Tribunal Ambiental de Santiago condenó a la empresa Minera Jorge González Ite E.I.R.L, y otros a reparar el daño ambiental causado en la ensenada El Asiento en la comuna de San Felipe | Tribunal Ambiental",2021-03-19,El Segundo Tribunal Ambiental acogió la demanda por reparación de daño ambiental presentada por la Municipalidad de San Felipe en contra de,https://tribunalambiental.cl/tribunal-ambiental-de-santiago-condeno-a-la-empresa-minera-jorge-gonzalez-ite-e-i-r-l-y-otros-a-reparar-el-dano-ambiental-causado-en-la-ensenada-el-asiento-en-la-comuna-de-san-felipe/,Tribunal Ambiental |,conflicto,0.5936007499694824
Valparaíso,San Felipe,SMA Inició 7 Procedimientos Sancionatorios contra Viñas por Omisión y Deficiente Manejo de Residuos Líquidos (RILes),2021-03-19,"La decisión recayó sobre viñas que se ubican entre las regiones de Coquimbo y Maule, respectivamente, por incumplimientos referidos al",https://portal.sma.gob.cl/index.php/sma-inicio-7-procedimientos-sancionatorios-contra-vinas-por-omision-y-deficiente-manejo-de-residuos-liquidos-riles/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto,0.7543156147003174
Valparaíso,San Felipe,"Extractivismo minero en Chile. El Putaendo, hacia una zona de sacrificio",2020-05-18,"Con una pandemia atravesando la normalidad de la vida mundial, el Servicio de Evaluación de Impacto Ambiental chileno (SEA) aprobó el",https://radiografica.org.ar/2020/05/18/extractivismo-minero-en-chile-el-putaendo-hacia-una-zona-de-sacrificio/,Radio Gráfica,conflicto,0.8235633969306946
Valparaíso,San Felipe,Desaladoras para la Región de Valparaíso: las alternativas que propone la ciencia para abordar la crisis hídrica en la zona,2022-04-20,"Crisis hídrica / Claudio Sáez, director del HUB Ambiental de la UPLA, detalló a País Circular cómo el centro de investigación que encabeza",https://www.paiscircular.cl/crisis-hidrica/desaladoras-para-la-region-de-valparaiso-las-alternativas-que-propone-la-ciencia-para-abordar-la-crisis-hidrica-en-la-zona/,País Circular,conflicto,0.5040528178215027
Valparaíso,San Felipe,Mineros de Cabildo en alerta: 700 trabajadores podrían quedar cesantes si el Consejo de Ministros decide cerrar la Mina Cerro Negro,2023-12-21,"Instancia ministerial decidirá el futuro de la faena el próximo mes de enero, cuestión que tiene en vilo a los trabajadores,",https://puranoticia.pnt.cl/regiones/mineros-de-cabildo-en-alerta-700-trabajadores-podrian-quedar-cesantes,Home Puranoticia,conflicto,0.6047689914703369
Valparaíso,San Felipe,Putaendo declara empresa non grata a Minera Vizcachitas,2022-12-20,"Tiempo de lectura aprox: 3 minutos, 54 segundos. Decenas de organizaciones sociales y territoriales de Putaendo, en la provincia de San",https://www.elclarin.cl/2022/12/12/putaendo-declara-empresa-non-grata-a-minera-vizcachitas/,El Clarin de Chile,conflicto,0.7560368180274963
Valparaíso,San Felipe,Triste realidad: el Aconcagua entre los ríos más contaminados,2022-03-20,El Tercer Muestreo Nacional de Basura en los Ríos de Chile analizó 37 ríos con grandes volúmenes de desperdicios de distintas regiones del.32 months ago,https://www.soychile.cl/quillota/sociedad/2022/02/25/745935/rio-aconcagua-contaminacion-basura.html,SoyChile.cl,conflicto,0.9720298647880554
Valparaíso,San Felipe,Putaendo resiste ante la invasión minera en el valle de Aconcagua,2020-05-18,"Vecinos de la comuna se mantienen movilizados para manifestar su oposición a un sondaje minero en el lugar, que ya ha sido golpeado",https://radio.uchile.cl/2020/04/28/putaendo-resiste-ante-la-invasion-minera-en-el-valle-de-aconcagua/,Radio Universidad de Chile,conflicto,0.7997960448265076
Valparaíso,San Felipe,Mineros de Cabildo en alerta: 700 trabajadores podrían quedar cesantes si el Consejo de Ministros decide cerrar la Mina Cerro Negro,2023-12-21,"Instancia ministerial decidirá el futuro de la faena el próximo mes de enero, cuestión que tiene en vilo a los trabajadores,",https://puranoticia.pnt.cl/regiones/mineros-de-cabildo-en-alerta-700-trabajadores-podrian-quedar-cesantes,Home Puranoticia,conflicto,0.6047689914703369
Valparaíso,San Felipe,"Lo que el futbol divide, el odio a los capitalistas lo une: Hinchas se manifiestan por crisis del agua en V Región",2019-10-18,"La catástrofe medioambiental y la crisis hídrica, viene impactando de manera importante en distintas franjas de la población,",https://www.laizquierdadiario.cl/Lo-que-el-futbol-divide-el-odio-a-los-capitalistas-lo-une-Hinchas-se-manifiestan-por-crisis-del,La Izquierda Diario Chile,conflicto,0.962213099002838
